Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2023-04-20 00:00:00,2023-04-19T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,126,259.5,47.3,55.0,56.3,45.0,129.7,83,0.0,1001,88,26.1,0.0,2.0
2023-04-20 01:00:00,2023-04-19T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,225.9,37.0,56.0,47.5,38.0,119.0,87,0.0,1000,86,26.0,0.0,2.0
2023-04-20 02:00:00,2023-04-19T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,233.2,34.7,54.7,53.8,43.0,116.3,91,0.0,1000,86,25.9,0.0,1.66
2023-04-20 03:00:00,2023-04-19T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,240.6,32.3,53.3,60.0,48.0,113.7,95,0.0,1000,86,25.9,0.0,1.33
2023-04-20 04:00:00,2023-04-19T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,248.0,30.0,52.0,63.8,51.0,111.0,100,0.0,1000,86,25.8,0.0,1.0
2023-04-20 05:00:00,2023-04-19T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,297.1,39.7,46.3,102.5,82.0,114.0,100,0.0,1001,87,25.8,0.0,0.66
2023-04-20 06:00:00,2023-04-19T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,346.1,49.3,40.7,91.3,73.0,117.0,100,0.0,1001,88,25.7,0.8,0.33
2023-04-20 07:00:00,2023-04-20T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,395.1,59.0,35.0,83.8,67.0,120.0,100,0.0,1002,89,25.7,1.0,0.8
2023-04-20 08:00:00,2023-04-20T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,335.2,45.7,62.0,80.0,64.0,105.3,95,0.0,1002,86,26.3,1.5,0.33
2023-04-20 09:00:00,2023-04-20T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,275.3,32.3,89.0,90.0,72.0,90.7,91,0.0,1002,83,27.0,2.0,0.66
2023-04-20 10:00:00,2023-04-20T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,215.3,19.0,116.0,83.8,67.0,76.0,87,0.0,1003,80,27.6,2.8,1.0
2023-04-20 11:00:00,2023-04-20T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,219.4,18.0,133.0,81.3,65.0,73.0,83,0.0,1001,77,28.5,3.5,1.0
2023-04-20 12:00:00,2023-04-20T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,223.5,17.0,150.0,88.8,71.0,70.0,79,0.0,1000,74,29.3,4.4,1.0
2023-04-20 13:00:00,2023-04-20T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,227.6,16.0,167.0,82.5,66.0,67.0,75,0.0,999,72,30.2,3.6,1.0
2023-04-20 14:00:00,2023-04-20T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,230.1,16.0,180.0,82.5,66.0,62.0,83,0.0,999,72,30.3,6.4,1.66
2023-04-20 15:00:00,2023-04-20T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,232.7,16.0,193.0,75.0,60.0,57.0,91,0.0,998,73,30.3,5.5,2.33
2023-04-20 16:00:00,2023-04-20T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,235.2,16.0,206.0,85.0,68.0,52.0,100,0.0,997,74,30.4,3.4,3.0
2023-04-20 17:00:00,2023-04-20T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,292.0,42.0,164.7,88.8,71.0,63.7,100,0.0,997,76,29.8,2.1,3.0
2023-04-20 18:00:00,2023-04-20T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,348.8,68.0,123.3,71.3,57.0,75.3,100,0.0,998,78,29.1,2.0,3.0
2023-04-20 19:00:00,2023-04-20T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,405.6,94.0,82.0,67.5,54.0,87.0,100,0.0,998,81,28.5,0.0,3.0
2023-04-20 20:00:00,2023-04-20T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,382.5,81.3,74.3,67.5,54.0,100.0,100,0.0,999,83,28.0,0.0,2.33
2023-04-20 21:00:00,2023-04-20T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,359.3,68.7,66.7,61.3,49.0,113.0,100,0.0,1000,86,27.4,0.0,1.66
2023-04-20 22:00:00,2023-04-20T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,336.2,56.0,59.0,57.5,46.0,126.0,100,0.0,1000,89,26.9,0.0,1.0
2023-04-20 23:00:00,2023-04-20T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,307.8,47.0,59.7,58.8,47.0,120.0,100,0.0,1000,89,26.7,0.0,1.66
2023-04-21 00:00:00,2023-04-20T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,279.3,38.0,60.3,57.5,46.0,114.0,100,0.0,1000,89,26.5,0.0,2.33
2023-04-21 01:00:00,2023-04-20T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,250.9,29.0,61.0,67.5,54.0,108.0,100,0.0,1000,89,26.3,0.0,3.0
2023-04-21 02:00:00,2023-04-20T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,232.5,23.0,64.3,61.3,49.0,95.3,100,0.0,1000,91,26.0,0.0,2.66
2023-04-21 03:00:00,2023-04-20T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,214.0,17.0,67.7,57.5,46.0,82.7,100,0.0,1000,92,25.8,0.0,2.33
2023-04-21 04:00:00,2023-04-20T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,195.5,11.0,71.0,63.8,51.0,70.0,100,0.0,1000,93,25.5,0.0,2.0
2023-04-21 05:00:00,2023-04-20T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,212.0,16.3,68.3,66.3,53.0,68.3,87,0.0,1001,93,25.6,0.0,1.33
2023-04-21 06:00:00,2023-04-20T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,169,228.6,21.7,65.7,87.5,70.0,66.7,75,0.0,1001,94,25.6,0.6,0.66
2023-04-21 07:00:00,2023-04-21T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,169,245.1,27.0,63.0,87.5,70.0,65.0,62,0.0,1002,94,25.7,0.8,2.4
2023-04-21 08:00:00,2023-04-21T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,236.0,24.0,79.7,106.3,85.0,66.0,75,0.0,1002,91,26.5,1.2,2.0
2023-04-21 09:00:00,2023-04-21T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,226.8,21.0,96.3,82.5,66.0,67.0,87,0.0,1003,88,27.2,2.0,1.2
2023-04-21 10:00:00,2023-04-21T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,217.7,18.0,113.0,91.3,73.0,68.0,100,0.0,1004,85,28.0,2.8,0.8
2023-04-21 11:00:00,2023-04-21T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,196,222.9,15.0,151.3,112.5,90.0,65.3,95,0.0,1003,81,28.8,3.5,0.66
2023-04-21 12:00:00,2023-04-21T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,228.2,12.0,189.7,96.3,77.0,62.7,91,0.0,1002,77,29.6,4.5,1.33
2023-04-21 13:00:00,2023-04-21T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,233.4,9.0,228.0,101.3,81.0,60.0,87,0.0,1001,74,30.4,8.7,2.0
2023-04-21 14:00:00,2023-04-21T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,241.2,11.3,238.3,105.0,84.0,68.0,85,0.0,1000,72,30.8,7.2,2.0
2023-04-21 15:00:00,2023-04-21T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,196,249.0,13.7,248.7,112.5,90.0,76.0,83,0.0,998,69,31.3,4.8,2.0
2023-04-21 16:00:00,2023-04-21T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,256.8,16.0,259.0,103.8,83.0,84.0,81,0.0,997,67,31.7,3.0,2.0
2023-04-21 17:00:00,2023-04-21T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,309.5,38.7,212.3,95.0,76.0,97.3,79,0.0,998,71,31.1,1.7,1.66
2023-04-21 18:00:00,2023-04-21T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,362.2,61.3,165.7,95.0,76.0,110.7,77,0.0,998,75,30.4,1.8,1.33
2023-04-21 19:00:00,2023-04-21T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,414.9,84.0,119.0,97.5,78.0,124.0,75,0.0,998,79,29.8,0.0,1.0
2023-04-21 20:00:00,2023-04-21T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,394.3,73.7,102.0,83.8,67.0,127.0,79,0.0,999,82,29.0,0.0,1.33
2023-04-21 21:00:00,2023-04-21T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,373.7,63.3,85.0,85.0,68.0,130.0,83,0.0,1000,85,28.3,0.0,1.66
2023-04-21 22:00:00,2023-04-21T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,353.1,53.0,68.0,73.8,59.0,133.0,87,0.0,1002,89,27.5,0.0,2.0
2023-04-21 23:00:00,2023-04-21T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,309.5,43.7,65.0,62.5,50.0,119.3,91,0.0,1001,89,27.2,0.0,2.33
2023-04-22 00:00:00,2023-04-21T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,265.9,34.3,62.0,68.8,55.0,105.7,95,0.0,1001,89,27.0,0.0,2.66
2023-04-22 01:00:00,2023-04-21T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,222.4,25.0,59.0,58.8,47.0,92.0,100,0.0,1001,89,26.7,0.0,3.0
2023-04-22 02:00:00,2023-04-21T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,207.4,21.0,56.3,61.3,49.0,83.0,100,0.0,1001,91,26.6,0.0,2.33
2023-04-22 03:00:00,2023-04-21T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,192.4,17.0,53.7,55.0,44.0,74.0,100,0.0,1001,92,26.6,0.0,1.66
2023-04-22 04:00:00,2023-04-21T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,177.4,13.0,51.0,68.8,55.0,65.0,100,0.0,1001,94,26.5,0.0,1.0
2023-04-22 05:00:00,2023-04-21T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,177.8,15.0,52.7,93.8,75.0,65.7,100,0.0,1002,94,26.6,0.0,1.33
2023-04-22 06:00:00,2023-04-21T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,178.2,17.0,54.3,75.0,60.0,66.3,100,0.0,1003,93,26.6,0.6,1.66
2023-04-22 07:00:00,2023-04-22T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,178.6,19.0,56.0,62.5,50.0,67.0,100,0.0,1004,92,26.7,0.8,2.0
2023-04-22 08:00:00,2023-04-22T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,184.8,18.7,72.7,60.0,48.0,70.0,100,0.0,1004,88,27.2,1.2,2.0
2023-04-22 09:00:00,2023-04-22T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,191.0,18.3,89.3,61.3,49.0,73.0,100,0.0,1004,85,27.7,2.1,2.0
2023-04-22 10:00:00,2023-04-22T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,197.3,18.0,106.0,75.0,60.0,76.0,100,0.0,1005,81,28.2,4.4,2.0
2023-04-22 11:00:00,2023-04-22T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,199.8,14.7,139.7,72.5,58.0,73.0,100,0.0,1004,78,29.1,6.2,2.0
2023-04-22 12:00:00,2023-04-22T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,202.3,11.3,173.3,57.5,46.0,70.0,100,0.0,1003,75,29.9,9.4,2.0
2023-04-22 13:00:00,2023-04-22T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,204.8,8.0,207.0,68.8,55.0,67.0,100,0.0,1003,73,30.8,9.3,2.0
2023-04-22 14:00:00,2023-04-22T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,206.2,10.3,205.0,61.3,49.0,67.7,100,0.0,1002,71,31.1,4.7,1.66
2023-04-22 15:00:00,2023-04-22T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,207.6,12.7,203.0,67.5,54.0,68.3,100,0.0,1001,70,31.3,4.6,1.33
2023-04-22 16:00:00,2023-04-22T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,208.9,15.0,201.0,70.0,56.0,69.0,100,0.0,1000,69,31.6,1.8,1.0
2023-04-22 17:00:00,2023-04-22T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,237.3,35.0,150.7,66.3,53.0,71.3,75,0.0,1001,71,30.8,1.4,1.33
2023-04-22 18:00:00,2023-04-22T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,265.7,55.0,100.3,83.8,67.0,73.7,50,0.0,1001,73,30.1,1.3,1.66
2023-04-22 19:00:00,2023-04-22T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,294.1,75.0,50.0,70.0,56.0,76.0,25,0.0,1002,75,29.3,0.0,2.0
2023-04-22 20:00:00,2023-04-22T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,272.2,67.0,40.7,63.8,51.0,78.7,25,0.0,1003,79,28.7,0.0,2.33
2023-04-22 21:00:00,2023-04-22T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,250.2,59.0,31.3,62.5,50.0,81.3,25,0.0,1004,84,28.1,0.0,2.66
2023-04-22 22:00:00,2023-04-22T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,228.2,51.0,22.0,62.5,50.0,84.0,25,0.0,1005,89,27.5,0.0,3.0
2023-04-22 23:00:00,2023-04-22T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,205.4,42.7,27.0,50.0,40.0,80.0,33,0.0,1005,89,27.5,0.0,2.33
2023-04-23 00:00:00,2023-04-22T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,182.7,34.3,32.0,50.0,40.0,76.0,41,0.0,1005,90,27.5,0.0,1.66
2023-04-23 01:00:00,2023-04-22T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,159.9,26.0,37.0,47.5,38.0,72.0,50,0.0,1005,90,27.5,0.0,1.0
2023-04-23 02:00:00,2023-04-22T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,150.0,20.7,42.0,45.0,36.0,69.0,54,0.0,1004,90,27.5,0.0,1.33
2023-04-23 03:00:00,2023-04-22T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,140.1,15.3,47.0,40.0,32.0,66.0,58,0.0,1004,90,27.6,0.0,1.66
2023-04-23 04:00:00,2023-04-22T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,130.1,10.0,52.0,51.3,41.0,63.0,62,0.0,1004,89,27.6,0.0,2.0
2023-04-23 05:00:00,2023-04-22T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,137.9,11.3,54.0,50.0,40.0,59.7,75,0.0,1006,88,27.4,0.0,2.0
2023-04-23 06:00:00,2023-04-22T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,145.7,12.7,56.0,63.8,51.0,56.3,87,0.0,1007,86,27.2,0.7,2.0
2023-04-23 07:00:00,2023-04-23T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,153.5,14.0,58.0,85.0,68.0,53.0,100,0.0,1008,84,27.0,0.8,2.0
2023-04-23 08:00:00,2023-04-23T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,164.2,16.0,64.7,98.8,79.0,56.0,100,0.0,1008,84,27.4,1.2,2.33
2023-04-23 09:00:00,2023-04-23T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,174.9,18.0,71.3,91.3,73.0,59.0,100,0.0,1009,84,27.9,2.0,2.66
2023-04-23 10:00:00,2023-04-23T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,185.6,20.0,78.0,52.5,42.0,62.0,100,0.0,1009,83,28.3,2.8,3.0
2023-04-23 11:00:00,2023-04-23T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,182.3,16.0,110.3,52.5,42.0,57.7,91,0.0,1009,78,29.1,3.6,3.0
2023-04-23 12:00:00,2023-04-23T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,179.0,12.0,142.7,53.8,43.0,53.3,83,0.0,1008,74,30.0,5.6,3.0
2023-04-23 13:00:00,2023-04-23T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,175.7,8.0,175.0,62.5,50.0,49.0,75,0.0,1007,70,30.8,9.2,3.0
2023-04-23 14:00:00,2023-04-23T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,174.1,9.3,173.7,76.3,61.0,50.7,66,0.0,1006,69,30.9,7.5,2.66
2023-04-23 15:00:00,2023-04-23T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,172.6,10.7,172.3,60.0,48.0,52.3,58,0.0,1006,69,31.1,4.9,2.33
2023-04-23 16:00:00,2023-04-23T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,171.0,12.0,171.0,53.8,43.0,54.0,50,0.0,1005,68,31.2,2.8,2.0
2023-04-23 17:00:00,2023-04-23T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,216.5,38.0,124.7,58.8,47.0,61.7,45,0.0,1005,72,30.3,2.0,2.0
2023-04-23 18:00:00,2023-04-23T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,262.0,64.0,78.3,58.8,47.0,69.3,41,0.0,1005,76,29.4,1.7,2.0
2023-04-23 19:00:00,2023-04-23T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,307.6,90.0,32.0,58.8,47.0,77.0,37,0.0,1006,80,28.5,0.0,2.0
2023-04-23 20:00:00,2023-04-23T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,264.8,76.0,26.0,60.0,48.0,81.3,33,0.0,1006,82,28.1,0.0,1.66
2023-04-23 21:00:00,2023-04-23T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,222.0,62.0,20.0,83.8,67.0,85.7,29,0.0,1007,84,27.8,0.0,1.33
2023-04-23 22:00:00,2023-04-23T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,179.2,48.0,14.0,51.3,41.0,90.0,25,0.0,1008,86,27.4,0.0,1.0
2023-04-23 23:00:00,2023-04-23T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,95,163.2,41.7,15.7,41.3,33.0,85.7,29,0.0,1008,88,27.1,0.0,1.33
2023-04-24 00:00:00,2023-04-23T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,95,147.3,35.3,17.3,41.3,33.0,81.3,33,0.0,1008,90,26.9,0.0,1.66
2023-04-24 01:00:00,2023-04-23T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,131.3,29.0,19.0,42.5,34.0,77.0,37,0.0,1008,92,26.6,0.0,2.0
2023-04-24 02:00:00,2023-04-23T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,119.6,23.0,23.7,35.0,28.0,72.7,54,0.0,1008,92,26.5,0.0,1.66
2023-04-24 03:00:00,2023-04-23T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,108.0,17.0,28.3,40.0,32.0,68.3,70,0.0,1008,93,26.5,0.0,1.33
2023-04-24 04:00:00,2023-04-23T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,96.3,11.0,33.0,48.8,39.0,64.0,87,0.0,1007,94,26.4,0.0,1.0
2023-04-24 05:00:00,2023-04-23T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,107.2,12.7,35.0,53.8,43.0,62.3,83,0.0,1008,93,26.5,0.0,1.33
2023-04-24 06:00:00,2023-04-23T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,118.1,14.3,37.0,47.5,38.0,60.7,79,0.0,1009,93,26.5,0.6,1.66
2023-04-24 07:00:00,2023-04-24T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,129.0,16.0,39.0,47.5,38.0,59.0,75,0.0,1010,93,26.6,0.8,2.0
2023-04-24 08:00:00,2023-04-24T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,144.5,18.0,46.7,42.5,34.0,56.7,75,0.0,1010,86,27.7,1.4,1.33
2023-04-24 09:00:00,2023-04-24T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,160.1,20.0,54.3,45.0,36.0,54.3,75,0.5,1011,79,28.8,2.3,0.66
2023-04-24 10:00:00,2023-04-24T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,175.7,22.0,62.0,46.3,37.0,52.0,75,0.5,1011,73,29.9,4.3,2.8
2023-04-24 11:00:00,2023-04-24T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,162.8,17.7,82.7,48.8,39.0,49.0,75,2.5,1011,70,30.4,6.9,1.0
2023-04-24 12:00:00,2023-04-24T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,150.0,13.3,103.3,53.8,43.0,46.0,75,5.0,1010,67,31.0,8.6,2.0
2023-04-24 13:00:00,2023-04-24T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,137.1,9.0,124.0,50.0,40.0,43.0,75,3.5,1009,64,31.5,7.8,3.0
2023-04-24 14:00:00,2023-04-24T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,140.3,14.3,104.3,46.3,37.0,38.7,79,0.0,1008,65,31.4,6.4,3.0
2023-04-24 15:00:00,2023-04-24T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,143.4,19.7,84.7,45.0,36.0,34.3,83,3.0,1008,66,31.2,3.1,3.0
2023-04-24 16:00:00,2023-04-24T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,91,146.5,25.0,65.0,38.8,31.0,30.0,87,3.0,1007,67,31.1,1.3,3.0
2023-04-24 17:00:00,2023-04-24T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,148.0,31.3,50.3,37.5,30.0,37.7,83,0.5,1007,71,30.2,1.0,3.33
2023-04-24 18:00:00,2023-04-24T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,149.6,37.7,35.7,36.3,29.0,45.3,79,0.0,1008,75,29.4,0.9,3.66
2023-04-24 19:00:00,2023-04-24T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,151.2,44.0,21.0,35.0,28.0,53.0,75,0.0,1008,79,28.5,0.0,4.0
2023-04-24 20:00:00,2023-04-24T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,151.2,41.3,24.0,40.0,32.0,51.7,83,0.0,1009,82,28.1,0.0,3.66
2023-04-24 21:00:00,2023-04-24T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,151.2,38.7,27.0,46.3,37.0,50.3,91,0.0,1010,85,27.6,0.0,3.33
2023-04-24 22:00:00,2023-04-24T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,151.2,36.0,30.0,42.5,34.0,49.0,100,0.0,1010,88,27.2,0.0,3.0
2023-04-24 23:00:00,2023-04-24T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,147.1,32.0,31.3,40.0,32.0,47.7,100,0.5,1010,89,27.0,0.0,2.0
2023-04-25 00:00:00,2023-04-24T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,143.0,28.0,32.7,30.0,24.0,46.3,100,0.5,1010,89,26.7,0.0,1.0
2023-04-25 01:00:00,2023-04-24T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,65,138.9,24.0,34.0,23.8,19.0,45.0,100,0.5,1010,89,26.5,0.0,2.8
2023-04-25 02:00:00,2023-04-24T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,135.0,20.0,33.0,28.8,23.0,42.3,100,0.5,1010,89,26.2,0.0,1.0
2023-04-25 03:00:00,2023-04-24T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,72,131.1,16.0,32.0,27.5,22.0,39.7,100,0.0,1010,90,25.8,0.0,2.0
2023-04-25 04:00:00,2023-04-24T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,127.2,12.0,31.0,28.8,23.0,37.0,100,0.0,1010,90,25.5,0.0,3.0
2023-04-25 05:00:00,2023-04-24T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,131.5,13.0,28.7,35.0,28.0,34.7,100,0.0,1010,89,25.7,0.0,2.0
2023-04-25 06:00:00,2023-04-24T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,103,135.8,14.0,26.3,45.4,36.33,32.3,100,0.0,1011,87,25.8,0.6,1.0
2023-04-25 07:00:00,2023-04-25T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,140.1,15.0,24.0,53.8,43.0,30.0,100,0.5,1012,86,26.0,0.8,4.8
2023-04-25 08:00:00,2023-04-25T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,135.2,14.7,29.3,47.5,38.0,28.0,91,0.5,1013,86,24.3,1.2,1.33
2023-04-25 09:00:00,2023-04-25T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,130.3,14.3,34.7,21.3,17.0,26.0,83,0.5,1014,86,22.5,2.0,2.66
2023-04-25 10:00:00,2023-04-25T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,125.5,14.0,40.0,21.3,17.0,24.0,75,0.5,1015,86,20.8,2.8,4.0
2023-04-25 11:00:00,2023-04-25T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,56,121.0,12.0,48.0,18.8,15.0,22.0,58,0.0,1014,79,21.0,3.5,3.66
2023-04-25 12:00:00,2023-04-25T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,59,116.5,10.0,56.0,20.0,16.0,20.0,41,0.0,1014,73,21.2,3.7,3.33
2023-04-25 13:00:00,2023-04-25T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,69,112.1,8.0,64.0,26.3,21.0,18.0,25,0.0,1014,68,21.4,3.4,3.0
2023-04-25 14:00:00,2023-04-25T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,46,115.0,9.3,65.7,13.8,11.0,18.0,37,0.0,1013,72,20.9,2.7,3.0
2023-04-25 15:00:00,2023-04-25T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,50,117.9,10.7,67.3,15.0,12.0,18.0,50,0.0,1013,76,20.5,1.9,3.0
2023-04-25 16:00:00,2023-04-25T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,59,120.8,12.0,69.0,20.0,16.0,18.0,62,0.0,1012,81,20.0,1.1,3.0
2023-04-25 17:00:00,2023-04-25T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,146.1,23.0,57.0,36.3,29.0,21.0,54,0.0,1013,80,20.1,0.7,2.66
2023-04-25 18:00:00,2023-04-25T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,171.4,34.0,45.0,25.0,20.0,24.0,45,0.0,1013,79,20.3,0.6,2.33
